agency_cd,site_no,datetime,tz_cd,121360_00010,121360_00010_cd,121357_00060,121357_00060_cd,121358_00065,121358_00065_cd,121361_00095,121361_00095_cd,121364_00300,121364_00300_cd,121365_00301,121365_00301_cd,121362_00400,121362_00400_cd,277154_63680,277154_63680_cd
USGS,1467042,2023-09-10 20:45,EDT,23.1,P,1240,P,6.31,P,257,P,7.3,P,85,P,7.2,P,162,P
USGS,1467042,2023-09-10 21:00,EDT,23.3,P,1320,P,6.46,P,233,P,7.3,P,85,P,7.1,P,167,P
USGS,1467042,2023-09-10 21:15,EDT,23.3,P,1400,P,6.59,P,209,P,7.3,P,,,7.1,P,176,P
USGS,1467042,2023-09-10 21:30,EDT,23.2,P,1460,P,6.69,P,188,P,7.4,P,86,P,7.1,P,161,P
USGS,1467042,2023-09-10 21:45,EDT,23.2,P,1450,P,6.68,P,169,P,7.5,P,87,P,7.0,P,152,P
USGS,1467042,2023-09-10 22:00,EDT,23.2,P,1390,P,6.57,P,155,P,7.5,P,88,P,7.0,P,128,P
USGS,1467042,2023-09-10 22:15,EDT,23.2,P,1280,P,6.39,P,146,P,7.5,P,,,7.0,P,109,P
USGS,1467042,2023-09-10 22:30,EDT,23.2,P,1150,P,6.15,P,142,P,7.4,P,87,P,7.0,P,98.4,P
USGS,1467042,2023-09-10 22:45,EDT,23.1,P,1030,P,5.90,P,141,P,7.4,P,87,P,7.0,P,86.5,P
USGS,1467042,2023-09-10 23:00,EDT,23.1,P,897,P,5.63,P,138,P,7.4,P,87,P,7.0,P,87.1,P
USGS,1467042,2023-09-10 23:15,EDT,23.1,P,787,P,5.39,P,137,P,7.4,P,,,7.0,P,69.7,P
USGS,1467042,2023-09-10 23:30,EDT,23.1,P,705,P,5.20,P,138,P,7.4,P,86,P,6.9,P,66.1,P
USGS,1467042,2023-09-10 23:45,EDT,23.1,P,628,P,5.02,P,140,P,7.4,P,86,P,7.0,P,67.6,P
USGS,1467042,2023-09-11 00:00,EDT,23.0,P,576,P,4.90,P,143,P,7.4,P,86,P,7.0,P,62.5,P
USGS,1467042,2023-09-11 00:15,EDT,23.0,P,524,P,4.77,P,144,P,7.3,P,,,7.0,P,61.5,P
USGS,1467042,2023-09-11 00:30,EDT,23.0,P,483,P,4.67,P,146,P,7.3,P,86,P,7.0,P,67.2,P
USGS,1467042,2023-09-11 00:45,EDT,23.0,P,441,P,4.56,P,148,P,7.3,P,85,P,7.0,P,65.1,P
USGS,1467042,2023-09-11 01:00,EDT,22.9,P,411,P,4.49,P,149,P,7.3,P,85,P,7.0,P,74.0,P
USGS,1467042,2023-09-11 01:15,EDT,22.9,P,387,P,4.43,P,151,P,7.3,P,,,7.0,P,81.2,P
USGS,1467042,2023-09-11 01:30,EDT,22.9,P,366,P,4.37,P,154,P,7.3,P,85,P,7.0,P,68.1,P
USGS,1467042,2023-09-11 01:45,EDT,22.9,P,366,P,4.37,P,157,P,7.2,P,84,P,7.0,P,68.4,P
USGS,1467042,2023-09-11 02:00,EDT,22.8,P,362,P,4.36,P,159,P,7.3,P,85,P,7.0,P,61.3,P
USGS,1467042,2023-09-11 02:15,EDT,22.8,P,349,P,4.33,P,162,P,7.3,P,,,7.0,P,59.1,P
USGS,1467042,2023-09-11 02:30,EDT,22.8,P,332,P,4.29,P,165,P,7.3,P,85,P,7.0,P,55.1,P
USGS,1467042,2023-09-11 02:45,EDT,22.8,P,316,P,4.25,P,167,P,7.2,P,84,P,7.0,P,50.3,P
USGS,1467042,2023-09-11 03:00,EDT,22.8,P,296,P,4.20,P,169,P,7.2,P,84,P,7.0,P,42.7,P
USGS,1467042,2023-09-11 03:15,EDT,22.8,P,274,P,4.14,P,171,P,7.2,P,,,7.0,P,41.4,P
USGS,1467042,2023-09-11 03:30,EDT,22.7,P,257,P,4.10,P,173,P,7.1,P,83,P,7.0,P,41.2,P
USGS,1467042,2023-09-11 03:45,EDT,22.7,P,237,P,4.05,P,176,P,7.1,P,83,P,7.0,P,34.2,P
USGS,1467042,2023-09-11 04:00,EDT,22.7,P,217,P,4.00,P,178,P,7.2,P,83,P,7.1,P,31.9,P
USGS,1467042,2023-09-11 04:15,EDT,22.7,P,199,P,3.95,P,180,P,7.1,P,,,7.0,P,30.1,P
USGS,1467042,2023-09-11 04:30,EDT,22.6,P,189,P,3.91,P,182,P,7.1,P,82,P,7.1,P,30.1,P
USGS,1467042,2023-09-11 04:45,EDT,22.6,P,179,P,3.88,P,184,P,7.2,P,83,P,7.1,P,32.4,P
USGS,1467042,2023-09-11 05:00,EDT,22.6,P,166,P,3.84,P,186,P,7.2,P,83,P,7.1,P,33.3,P
USGS,1467042,2023-09-11 05:15,EDT,22.6,P,160,P,3.82,P,188,P,7.1,P,,,7.1,P,32.1,P
USGS,1467042,2023-09-11 05:30,EDT,22.6,P,154,P,3.80,P,190,P,7.2,P,83,P,7.0,P,27.3,P
USGS,1467042,2023-09-11 05:45,EDT,22.5,P,145,P,3.77,P,192,P,7.1,P,82,P,7.1,P,28.1,P
USGS,1467042,2023-09-11 06:00,EDT,22.5,P,142,P,3.76,P,194,P,7.1,P,82,P,7.1,P,26.8,P
USGS,1467042,2023-09-11 06:15,EDT,22.5,P,134,P,3.73,P,196,P,7.1,P,,,7.1,P,26.1,P
USGS,1467042,2023-09-11 06:30,EDT,22.5,P,129,P,3.70,P,198,P,7.0,P,81,P,7.1,P,26.7,P
USGS,1467042,2023-09-11 06:45,EDT,22.5,P,122,P,3.68,P,199,P,6.9,P,79,P,7.1,P,26.6,P
USGS,1467042,2023-09-11 07:00,EDT,22.4,P,119,P,3.67,P,201,P,7.0,P,81,P,7.1,P,23.7,P
USGS,1467042,2023-09-11 07:15,EDT,22.4,P,113,P,3.65,P,203,P,7.1,P,,,7.1,P,22.3,P
USGS,1467042,2023-09-11 07:30,EDT,22.4,P,109,P,3.64,P,204,P,7.0,P,81,P,7.1,P,23.0,P
USGS,1467042,2023-09-11 07:45,EDT,22.4,P,103,P,3.62,P,206,P,7.1,P,81,P,7.1,P,22.0,P
USGS,1467042,2023-09-11 08:00,EDT,22.4,P,100,P,3.61,P,207,P,6.8,P,78,P,7.1,P,20.0,P
USGS,1467042,2023-09-11 08:15,EDT,22.4,P,97.5,P,3.60,P,209,P,6.9,P,,,7.1,P,21.9,P
USGS,1467042,2023-09-11 08:30,EDT,22.4,P,92.0,P,3.58,P,210,P,6.9,P,80,P,7.1,P,22.3,P
USGS,1467042,2023-09-11 08:45,EDT,22.4,P,89.4,P,3.57,P,211,P,6.9,P,80,P,7.1,P,18.2,P
USGS,1467042,2023-09-11 09:00,EDT,22.4,P,86.8,P,3.56,P,212,P,6.9,P,80,P,7.1,P,18.2,P
USGS,1467042,2023-09-11 09:15,EDT,22.4,P,84.3,P,3.55,P,213,P,6.7,P,,,7.1,P,18.9,P
USGS,1467042,2023-09-11 09:30,EDT,22.4,P,81.8,P,3.54,P,214,P,6.8,P,79,P,7.1,P,17.1,P
USGS,1467042,2023-09-11 09:45,EDT,22.4,P,79.4,P,3.53,P,215,P,6.8,P,78,P,7.1,P,17.1,P
USGS,1467042,2023-09-11 10:00,EDT,22.4,P,77.0,P,3.52,P,216,P,6.7,P,77,P,7.1,P,18.6,P
USGS,1467042,2023-09-11 10:15,EDT,22.4,P,77.0,P,3.52,P,217,P,6.8,P,,,7.1,P,16.9,P
USGS,1467042,2023-09-11 10:30,EDT,22.4,P,77.0,P,3.52,P,218,P,6.7,P,78,P,7.1,P,15.0,P
USGS,1467042,2023-09-11 10:45,EDT,22.4,P,74.7,P,3.51,P,219,P,6.6,P,77,P,7.1,P,14.1,P
USGS,1467042,2023-09-11 11:00,EDT,22.4,P,74.7,P,3.51,P,220,P,6.6,P,76,P,7.1,P,14.4,P
USGS,1467042,2023-09-11 11:15,EDT,22.5,P,72.4,P,3.50,P,221,P,6.7,P,,,7.1,P,13.9,P
USGS,1467042,2023-09-11 11:30,EDT,22.5,P,72.4,P,3.50,P,222,P,7.0,P,80,P,7.1,P,13.2,P
USGS,1467042,2023-09-11 11:45,EDT,22.5,P,70.2,P,3.49,P,223,P,6.9,P,79,P,7.1,P,12.6,P
USGS,1467042,2023-09-11 12:00,EDT,22.6,P,70.2,P,3.49,P,224,P,6.8,P,78,P,7.1,P,12.5,P
USGS,1467042,2023-09-11 12:15,EDT,22.6,P,68.0,P,3.48,P,225,P,6.7,P,,,7.1,P,11.9,P
USGS,1467042,2023-09-11 12:30,EDT,22.7,P,68.0,P,3.48,P,226,P,7.0,P,81,P,7.2,P,12.1,P
USGS,1467042,2023-09-11 12:45,EDT,22.8,P,68.0,P,3.48,P,227,P,7.1,P,83,P,7.2,P,12.0,P
USGS,1467042,2023-09-11 13:00,EDT,22.9,P,65.8,P,3.47,P,228,P,7.1,P,83,P,7.2,P,12.9,P
USGS,1467042,2023-09-11 13:15,EDT,23.0,P,65.8,P,3.47,P,229,P,7.2,P,,,7.2,P,11.9,P
USGS,1467042,2023-09-11 13:30,EDT,23.0,P,65.8,P,3.47,P,230,P,7.1,P,83,P,7.2,P,11.0,P
USGS,1467042,2023-09-11 13:45,EDT,23.1,P,65.8,P,3.47,P,231,P,7.1,P,83,P,7.2,P,10.2,P
USGS,1467042,2023-09-11 14:00,EDT,23.2,P,63.7,P,3.46,P,233,P,7.2,P,84,P,7.2,P,9.7,P
USGS,1467042,2023-09-11 14:15,EDT,23.2,P,63.7,P,3.46,P,234,P,7.4,P,,,7.2,P,9.8,P
USGS,1467042,2023-09-11 14:30,EDT,23.3,P,63.7,P,3.46,P,236,P,7.4,P,87,P,7.2,P,8.7,P
USGS,1467042,2023-09-11 14:45,EDT,23.4,P,61.7,P,3.45,P,237,P,7.3,P,86,P,7.2,P,8.6,P
USGS,1467042,2023-09-11 15:00,EDT,23.6,P,61.7,P,3.45,P,238,P,7.4,P,87,P,7.2,P,9.0,P
USGS,1467042,2023-09-11 15:15,EDT,23.7,P,59.6,P,3.44,P,240,P,7.5,P,,,7.2,P,9.0,P
USGS,1467042,2023-09-11 15:30,EDT,23.8,P,59.6,P,3.44,P,241,P,7.5,P,88,P,7.3,P,8.0,P
USGS,1467042,2023-09-11 15:45,EDT,23.9,P,57.7,P,3.43,P,242,P,7.5,P,89,P,7.3,P,8.6,P
USGS,1467042,2023-09-11 16:00,EDT,24.0,P,57.7,P,3.43,P,244,P,7.4,P,89,P,7.3,P,8.9,P
USGS,1467042,2023-09-11 16:15,EDT,24.0,P,57.7,P,3.43,P,245,P,7.3,P,,,7.2,P,7.7,P
USGS,1467042,2023-09-11 16:30,EDT,24.0,P,55.7,P,3.42,P,247,P,7.2,P,86,P,7.2,P,7.1,P
USGS,1467042,2023-09-11 16:45,EDT,24.1,P,53.9,P,3.41,P,248,P,7.0,P,84,P,7.2,P,6.7,P
USGS,1467042,2023-09-11 17:00,EDT,24.1,P,52.0,P,3.40,P,250,P,7.1,P,84,P,7.2,P,7.4,P
USGS,1467042,2023-09-11 17:15,EDT,24.1,P,50.2,P,3.39,P,251,P,7.3,P,,,7.2,P,6.8,P
USGS,1467042,2023-09-11 17:30,EDT,24.1,P,48.4,P,3.38,P,253,P,7.1,P,84,P,7.2,P,6.5,P
USGS,1467042,2023-09-11 17:45,EDT,24.1,P,48.4,P,3.38,P,254,P,7.1,P,84,P,7.2,P,6.6,P
USGS,1467042,2023-09-11 18:00,EDT,24.1,P,48.4,P,3.38,P,256,P,7.2,P,85,P,7.2,P,6.3,P
USGS,1467042,2023-09-11 18:15,EDT,24.1,P,50.2,P,3.39,P,257,P,7.2,P,,,7.2,P,7.1,P
USGS,1467042,2023-09-11 18:30,EDT,24.1,P,57.7,P,3.43,P,259,P,6.9,P,82,P,7.2,P,6.5,P
USGS,1467042,2023-09-11 18:45,EDT,24.1,P,72.4,P,3.50,P,260,P,7.0,P,84,P,7.2,P,6.0,P
USGS,1467042,2023-09-11 19:00,EDT,24.1,P,126,P,3.69,P,261,P,7.0,P,83,P,7.2,P,6.9,P
USGS,1467042,2023-09-11 19:15,EDT,24.0,P,186,P,3.90,P,263,P,7.3,P,,,7.3,P,6.8,P
USGS,1467042,2023-09-11 19:30,EDT,24.1,P,217,P,4.00,P,265,P,7.3,P,87,P,7.3,P,16.1,P
USGS,1467042,2023-09-11 19:45,EDT,24.1,P,229,P,4.03,P,264,P,7.2,P,86,P,7.3,P,23.5,P
USGS,1467042,2023-09-11 20:00,EDT,24.0,P,221,P,4.01,P,264,P,7.3,P,87,P,7.3,P,23.8,P
USGS,1467042,2023-09-11 20:15,EDT,23.8,P,199,P,3.95,P,262,P,7.2,P,,,7.2,P,32.9,P
USGS,1467042,2023-09-11 20:30,EDT,23.7,P,172,P,3.86,P,258,P,7.2,P,85,P,7.2,P,31.1,P
USGS,1467042,2023-09-11 20:45,EDT,23.7,P,151,P,3.79,P,255,P,7.0,P,83,P,7.2,P,26.9,P
USGS,1467042,2023-09-11 21:00,EDT,23.7,P,131,P,3.72,P,253,P,6.9,P,82,P,7.2,P,21.9,P
USGS,1467042,2023-09-11 21:15,EDT,23.7,P,116,P,3.66,P,251,P,6.9,P,,,7.2,P,24.1,P
USGS,1467042,2023-09-11 21:30,EDT,23.7,P,106,P,3.63,P,250,P,6.9,P,82,P,7.2,P,20.1,P
USGS,1467042,2023-09-11 21:45,EDT,23.7,P,100,P,3.61,P,248,P,6.9,P,82,P,7.2,P,19.2,P
USGS,1467042,2023-09-11 22:00,EDT,23.6,P,100,P,3.61,P,246,P,6.9,P,81,P,7.2,P,20.8,P
USGS,1467042,2023-09-11 22:15,EDT,23.6,P,100,P,3.61,P,243,P,6.8,P,,,7.1,P,20.8,P
USGS,1467042,2023-09-11 22:30,EDT,23.5,P,97.5,P,3.60,P,240,P,6.8,P,80,P,7.1,P,18.9,P
USGS,1467042,2023-09-11 22:45,EDT,23.5,P,94.7,P,3.59,P,237,P,6.8,P,80,P,7.1,P,20.8,P
USGS,1467042,2023-09-11 23:00,EDT,23.4,P,89.4,P,3.57,P,233,P,6.7,P,78,P,7.1,P,20.0,P
USGS,1467042,2023-09-11 23:15,EDT,23.4,P,81.8,P,3.54,P,231,P,6.7,P,,,7.0,P,20.6,P
USGS,1467042,2023-09-11 23:30,EDT,23.4,P,79.4,P,3.53,P,229,P,6.5,P,77,P,7.1,P,19.3,P
USGS,1467042,2023-09-11 23:45,EDT,23.4,P,74.7,P,3.51,P,228,P,6.7,P,78,P,7.1,P,18.7,P
USGS,1467042,2023-09-12 00:00,EDT,23.4,P,72.4,P,3.50,P,228,P,6.6,P,78,P,7.1,P,16.9,P
USGS,1467042,2023-09-12 00:15,EDT,23.3,P,70.2,P,3.49,P,227,P,6.7,P,,,7.1,P,17.1,P
USGS,1467042,2023-09-12 00:30,EDT,23.3,P,70.2,P,3.49,P,228,P,6.6,P,78,P,7.1,P,16.5,P
USGS,1467042,2023-09-12 00:45,EDT,23.3,P,70.2,P,3.49,P,229,P,6.7,P,78,P,7.1,P,15.2,P
USGS,1467042,2023-09-12 01:00,EDT,23.2,P,68.0,P,3.48,P,230,P,6.6,P,78,P,7.1,P,16.0,P
USGS,1467042,2023-09-12 01:15,EDT,23.2,P,68.0,P,3.48,P,232,P,6.7,P,,,7.1,P,15.4,P
USGS,1467042,2023-09-12 01:30,EDT,23.2,P,68.0,P,3.48,P,234,P,6.7,P,78,P,7.1,P,14.1,P
USGS,1467042,2023-09-12 01:45,EDT,23.1,P,65.8,P,3.47,P,238,P,6.8,P,79,P,7.1,P,13.0,P
USGS,1467042,2023-09-12 02:00,EDT,23.1,P,65.8,P,3.47,P,240,P,6.7,P,78,P,7.1,P,13.2,P
USGS,1467042,2023-09-12 02:15,EDT,23.0,P,63.7,P,3.46,P,244,P,6.7,P,,,7.2,P,11.9,P
USGS,1467042,2023-09-12 02:30,EDT,23.0,P,61.7,P,3.45,P,246,P,6.8,P,79,P,7.2,P,11.0,P
USGS,1467042,2023-09-12 02:45,EDT,22.9,P,59.6,P,3.44,P,249,P,6.7,P,78,P,7.2,P,12.4,P
USGS,1467042,2023-09-12 03:00,EDT,22.8,P,59.6,P,3.44,P,252,P,6.8,P,79,P,7.2,P,8.8,P
USGS,1467042,2023-09-12 03:15,EDT,22.8,P,57.7,P,3.43,P,255,P,6.8,P,,,7.2,P,8.7,P
USGS,1467042,2023-09-12 03:30,EDT,22.8,P,55.7,P,3.42,P,259,P,6.8,P,79,P,7.2,P,7.7,P
USGS,1467042,2023-09-12 03:45,EDT,22.7,P,55.7,P,3.42,P,262,P,6.8,P,79,P,7.2,P,7.6,P
USGS,1467042,2023-09-12 04:00,EDT,22.7,P,53.9,P,3.41,P,264,P,6.8,P,79,P,7.2,P,7.7,P
USGS,1467042,2023-09-12 04:15,EDT,22.6,P,53.9,P,3.41,P,267,P,6.7,P,,,7.2,P,7.2,P
USGS,1467042,2023-09-12 04:30,EDT,22.6,P,52.0,P,3.40,P,270,P,6.8,P,79,P,7.2,P,7.1,P
USGS,1467042,2023-09-12 04:45,EDT,22.6,P,50.2,P,3.39,P,273,P,6.8,P,79,P,7.2,P,6.1,P
USGS,1467042,2023-09-12 05:00,EDT,22.5,P,50.2,P,3.39,P,277,P,6.7,P,78,P,7.2,P,6.0,P
USGS,1467042,2023-09-12 05:15,EDT,22.5,P,48.4,P,3.38,P,279,P,6.8,P,,,7.2,P,5.4,P
USGS,1467042,2023-09-12 05:30,EDT,22.4,P,48.4,P,3.38,P,282,P,6.7,P,78,P,7.2,P,5.8,P
USGS,1467042,2023-09-12 05:45,EDT,22.4,P,46.7,P,3.37,P,285,P,6.8,P,78,P,7.2,P,9.4,P
USGS,1467042,2023-09-12 06:00,EDT,22.4,P,46.7,P,3.37,P,288,P,6.6,P,77,P,7.2,P,6.6,P
USGS,1467042,2023-09-12 06:15,EDT,22.3,P,45.0,P,3.36,P,291,P,6.6,P,,,7.2,P,5.5,P
USGS,1467042,2023-09-12 06:30,EDT,22.3,P,45.0,P,3.36,P,294,P,6.7,P,77,P,7.2,P,4.9,P
USGS,1467042,2023-09-12 06:45,EDT,22.2,P,45.0,P,3.36,P,297,P,6.7,P,78,P,7.2,P,4.6,P
USGS,1467042,2023-09-12 07:00,EDT,22.2,P,43.4,P,3.35,P,300,P,6.8,P,78,P,7.2,P,5.0,P
USGS,1467042,2023-09-12 07:15,EDT,22.1,P,43.4,P,3.35,P,303,P,6.7,P,,,7.2,P,7.1,P
USGS,1467042,2023-09-12 07:30,EDT,22.1,P,41.8,P,3.34,P,306,P,6.6,P,76,P,7.2,P,4.4,P
USGS,1467042,2023-09-12 07:45,EDT,22.1,P,41.8,P,3.34,P,309,P,6.5,P,75,P,7.2,P,3.9,P
USGS,1467042,2023-09-12 08:00,EDT,22.0,P,41.8,P,3.34,P,312,P,6.6,P,76,P,7.2,P,4.5,P
USGS,1467042,2023-09-12 08:15,EDT,22.0,P,40.2,P,3.33,P,314,P,6.7,P,,,7.2,P,4.2,P
USGS,1467042,2023-09-12 08:30,EDT,22.0,P,40.2,P,3.33,P,317,P,6.7,P,76,P,7.2,P,3.4,P
USGS,1467042,2023-09-12 08:45,EDT,22.0,P,40.2,P,3.33,P,319,P,6.6,P,75,P,7.2,P,3.8,P
USGS,1467042,2023-09-12 09:00,EDT,22.0,P,40.2,P,3.33,P,321,P,6.7,P,76,P,7.2,P,3.6,P
USGS,1467042,2023-09-12 09:15,EDT,21.9,P,38.7,P,3.32,P,324,P,6.7,P,,,7.2,P,3.4,P
USGS,1467042,2023-09-12 09:30,EDT,21.9,P,38.7,P,3.32,P,326,P,6.5,P,74,P,7.2,P,3.2,P
USGS,1467042,2023-09-12 09:45,EDT,21.9,P,38.7,P,3.32,P,328,P,6.7,P,76,P,7.2,P,3.3,P
USGS,1467042,2023-09-12 10:00,EDT,22.0,P,38.7,P,3.32,P,331,P,6.4,P,73,P,7.2,P,3.0,P
USGS,1467042,2023-09-12 10:15,EDT,22.0,P,37.1,P,3.31,P,333,P,6.4,P,,,7.2,P,3.1,P
USGS,1467042,2023-09-12 10:30,EDT,22.0,P,37.1,P,3.31,P,335,P,6.6,P,75,P,7.2,P,2.8,P
USGS,1467042,2023-09-12 10:45,EDT,22.1,P,37.1,P,3.31,P,337,P,6.8,P,78,P,7.2,P,3.0,P
USGS,1467042,2023-09-12 11:00,EDT,22.1,P,37.1,P,3.31,P,338,P,6.6,P,76,P,7.2,P,2.9,P
USGS,1467042,2023-09-12 11:15,EDT,22.2,P,37.1,P,3.31,P,340,P,6.8,P,,,7.2,P,3.2,P
USGS,1467042,2023-09-12 11:30,EDT,22.2,P,35.5,P,3.30,P,342,P,7.0,P,80,P,7.2,P,2.9,P
USGS,1467042,2023-09-12 11:45,EDT,22.3,P,35.5,P,3.30,P,344,P,6.9,P,80,P,7.2,P,2.9,P
USGS,1467042,2023-09-12 12:00,EDT,22.4,P,35.5,P,3.30,P,346,P,7.1,P,82,P,7.3,P,3.0,P
USGS,1467042,2023-09-12 12:15,EDT,22.4,P,35.5,P,3.30,P,348,P,7.1,P,,,7.3,P,3.2,P
USGS,1467042,2023-09-12 12:30,EDT,22.5,P,35.5,P,3.30,P,349,P,7.2,P,83,P,7.3,P,3.2,P
USGS,1467042,2023-09-12 12:45,EDT,22.6,P,35.5,P,3.30,P,351,P,7.2,P,84,P,7.3,P,3.0,P
USGS,1467042,2023-09-12 13:00,EDT,22.6,P,35.5,P,3.30,P,352,P,7.2,P,83,P,7.3,P,2.7,P
USGS,1467042,2023-09-12 13:15,EDT,22.7,P,35.5,P,3.30,P,353,P,7.2,P,,,7.3,P,2.8,P
USGS,1467042,2023-09-12 13:30,EDT,22.8,P,35.5,P,3.30,P,354,P,7.3,P,85,P,7.3,P,2.7,P
USGS,1467042,2023-09-12 13:45,EDT,22.8,P,35.5,P,3.30,P,355,P,7.2,P,84,P,7.3,P,2.8,P
USGS,1467042,2023-09-12 14:00,EDT,23.0,P,35.5,P,3.30,P,356,P,7.4,P,86,P,7.3,P,3.0,P
USGS,1467042,2023-09-12 14:15,EDT,23.0,P,35.5,P,3.30,P,357,P,7.4,P,,,7.3,P,2.5,P
USGS,1467042,2023-09-12 14:30,EDT,22.6,P,35.5,P,3.30,P,,,8.6,P,100,P,7.3,P,3.8,P
USGS,1467042,2023-09-12 14:45,EDT,22.6,P,35.5,P,3.30,P,,,8.6,P,100,P,7.3,P,3.8,P
USGS,1467042,2023-09-12 15:00,EDT,,,35.5,P,3.30,P,,,,,,,,,,
USGS,1467042,2023-09-12 15:15,EDT,,,35.5,P,3.30,P,,,,,,,,,,
USGS,1467042,2023-09-12 15:30,EDT,,,37.1,P,3.31,P,,,,,,,,,,
USGS,1467042,2023-09-12 15:45,EDT,,,35.5,P,3.30,P,,,,,,,,,,
USGS,1467042,2023-09-12 16:00,EDT,23.7,P,35.5,P,3.30,P,373,P,7.9,P,93,P,7.3,P,2.4,P
USGS,1467042,2023-09-12 16:15,EDT,23.7,P,35.5,P,3.30,P,374,P,7.9,P,,,7.4,P,2.2,P
USGS,1467042,2023-09-12 16:30,EDT,23.8,P,35.5,P,3.30,P,373,P,7.9,P,94,P,7.4,P,2.1,P
USGS,1467042,2023-09-12 16:45,EDT,23.8,P,37.1,P,3.31,P,373,P,8.0,P,94,P,7.4,P,2.2,P
USGS,1467042,2023-09-12 17:00,EDT,23.8,P,35.5,P,3.30,P,373,P,7.9,P,94,P,7.4,P,1.9,P
USGS,1467042,2023-09-12 17:15,EDT,23.8,P,35.5,P,3.30,P,373,P,7.9,P,,,7.4,P,2.0,P
USGS,1467042,2023-09-12 17:30,EDT,23.9,P,35.5,P,3.30,P,373,P,7.9,P,93,P,7.4,P,1.9,P
USGS,1467042,2023-09-12 17:45,EDT,23.9,P,35.5,P,3.30,P,373,P,7.8,P,93,P,7.4,P,1.8,P
USGS,1467042,2023-09-12 18:00,EDT,23.9,P,35.5,P,3.30,P,373,P,7.8,P,93,P,7.4,P,1.7,P
USGS,1467042,2023-09-12 18:15,EDT,23.9,P,34.0,P,3.29,P,374,P,7.8,P,,,7.4,P,1.7,P
USGS,1467042,2023-09-12 18:30,EDT,23.9,P,34.0,P,3.29,P,375,P,7.8,P,92,P,7.4,P,1.6,P
USGS,1467042,2023-09-12 18:45,EDT,23.9,P,34.0,P,3.29,P,375,P,7.8,P,92,P,7.4,P,1.6,P
USGS,1467042,2023-09-12 19:00,EDT,23.9,P,34.0,P,3.29,P,376,P,7.7,P,92,P,7.4,P,1.6,P
USGS,1467042,2023-09-12 19:15,EDT,23.9,P,34.0,P,3.29,P,377,P,7.7,P,,,7.4,P,1.4,P
USGS,1467042,2023-09-12 19:30,EDT,23.9,P,34.0,P,3.29,P,378,P,7.6,P,91,P,7.4,P,1.5,P
USGS,1467042,2023-09-12 19:45,EDT,23.9,P,34.0,P,3.29,P,380,P,7.6,P,90,P,7.4,P,1.4,P
USGS,1467042,2023-09-12 20:00,EDT,23.9,P,34.0,P,3.29,P,381,P,7.5,P,89,P,7.4,P,1.5,P
USGS,1467042,2023-09-12 20:15,EDT,23.8,P,34.0,P,3.29,P,383,P,7.5,P,,,7.4,P,1.4,P
USGS,1467042,2023-09-12 20:30,EDT,23.8,P,34.0,P,3.29,P,385,P,7.5,P,88,P,7.4,P,1.5,P
USGS,1467042,2023-09-12 20:45,EDT,23.8,P,34.0,P,3.29,P,386,P,7.4,P,88,P,7.4,P,1.5,P
USGS,1467042,2023-09-12 21:00,EDT,23.7,P,34.0,P,3.29,P,387,P,7.4,P,87,P,7.4,P,1.4,P
USGS,1467042,2023-09-12 21:15,EDT,23.7,P,34.0,P,3.29,P,389,P,7.3,P,,,7.4,P,1.7,P
USGS,1467042,2023-09-12 21:30,EDT,23.6,P,32.6,P,3.28,P,390,P,7.3,P,86,P,7.4,P,1.4,P
USGS,1467042,2023-09-12 21:45,EDT,23.6,P,32.6,P,3.28,P,392,P,7.3,P,86,P,7.4,P,1.4,P
USGS,1467042,2023-09-12 22:00,EDT,23.6,P,32.6,P,3.28,P,393,P,7.2,P,85,P,7.4,P,1.3,P
USGS,1467042,2023-09-12 22:15,EDT,23.5,P,32.6,P,3.28,P,395,P,7.2,P,,,7.3,P,1.4,P
USGS,1467042,2023-09-12 22:30,EDT,23.5,P,32.6,P,3.28,P,396,P,7.1,P,84,P,7.4,P,1.5,P
USGS,1467042,2023-09-12 22:45,EDT,23.5,P,32.6,P,3.28,P,398,P,7.1,P,84,P,7.3,P,1.6,P
USGS,1467042,2023-09-12 23:00,EDT,23.4,P,32.6,P,3.28,P,399,P,7.1,P,83,P,7.4,P,1.6,P
USGS,1467042,2023-09-12 23:15,EDT,23.4,P,32.6,P,3.28,P,401,P,7.1,P,,,7.3,P,1.4,P
USGS,1467042,2023-09-12 23:30,EDT,23.4,P,32.6,P,3.28,P,403,P,7.0,P,83,P,7.3,P,1.5,P
USGS,1467042,2023-09-12 23:45,EDT,23.3,P,32.6,P,3.28,P,404,P,7.0,P,82,P,7.3,P,1.7,P
USGS,1467042,2023-09-13 00:00,EDT,23.3,P,32.6,P,3.28,P,406,P,7.0,P,82,P,7.3,P,1.7,P
USGS,1467042,2023-09-13 00:15,EDT,23.3,P,32.6,P,3.28,P,407,P,7.0,P,,,7.3,P,1.8,P
USGS,1467042,2023-09-13 00:30,EDT,23.2,P,32.6,P,3.28,P,409,P,6.9,P,81,P,7.4,P,1.5,P
USGS,1467042,2023-09-13 00:45,EDT,23.2,P,32.6,P,3.28,P,411,P,6.9,P,81,P,7.3,P,2.0,P
USGS,1467042,2023-09-13 01:00,EDT,23.2,P,31.2,P,3.27,P,412,P,6.9,P,81,P,7.3,P,1.6,P
USGS,1467042,2023-09-13 01:15,EDT,23.2,P,32.6,P,3.28,P,414,P,6.9,P,,,7.3,P,1.9,P
